studied_credits,date_registration,n_days_externalquiz,n_days_forumng,n_days_homepage,n_days_oucontent,n_days_ouwiki,n_days_quiz,n_days_resource,n_days_subpage,n_days_url,avg_sum_clicks_dataplus,avg_sum_clicks_dualpane,avg_sum_clicks_externalquiz,avg_sum_clicks_forumng,avg_sum_clicks_glossary,avg_sum_clicks_homepage,avg_sum_clicks_htmlactivity,avg_sum_clicks_oucollaborate,avg_sum_clicks_oucontent,avg_sum_clicks_ouelluminate,avg_sum_clicks_ouwiki,avg_sum_clicks_page,avg_sum_clicks_questionnaire,avg_sum_clicks_quiz,avg_sum_clicks_resource,avg_sum_clicks_subpage,avg_sum_clicks_url,total_n_days,avg_total_clicks,final_score_current,total_clicks,learning_intensity
-0.014792371745520864,-0.03170698755887003,0.3472563867735562,0.6347257054272429,0.7202539915898056,0.5615153215101534,0.625014968950869,0.25386537154150485,0.48008007065683483,0.6248130707229643,1.0,0.31325370698664134,0.316919467744682,0.19575218705072298,0.22854480262102855,0.1545928960117487,0.2647879834637841,0.05434390614648769,0.26343110013631066,0.21157647662144183,0.20051743253323923,0.47622135042064107,0.16850998049725552,0.17768573389715533,0.101201969870193,0.14741305190115844,0.14499248647934604,0.4450590119921408,0.718156967061084,0.17338929419299684,0.5003938497761724,0.4469084870906598,0.6402119410677671
0.027288635714805175,-0.022521927430892312,-0.09827348555628451,0.3309418312386617,0.4142261993515231,0.6082017308203929,0.2379811273612698,0.3383313121262961,0.16853831388164325,0.5308255908293573,0.31325370698664134,1.0,0.4319900683580319,-0.13090727912040642,0.09375636747560044,-0.013516614015035499,0.1941067841979986,0.24931904230877514,0.11821812421232733,0.2919388373523756,0.14300754437035837,0.14864339574526622,0.3396971994588154,0.5328066621727303,0.23424307968812397,0.022928765325218207,0.10872718123113814,0.16530541090207093,0.42235824090489904,0.2904853879954398,0.1445504855285372,0.4585961532741856,0.5034100734945759
-0.0011153832475168364,-0.01682568317066032,-0.11512007294961533,0.25248972250692425,0.32073878147927154,0.5293206964839934,0.35010684074883086,0.3077386238967196,0.08070568232972668,0.3560257981653573,0.316919467744682,0.4319900683580319,1.0,-0.15334813288316515,0.12208180811862845,-0.05611122131853872,0.1856228400218957,0.08012479172373324,0.1040983102987247,0.3115917110630435,0.15625408280854775,0.334084093238304,0.3196495900330562,0.49034704781436544,0.34612619012471324,0.047135064339559656,0.14222427297728962,0.17926373816736998,0.3286113433903259,0.3489159553070108,0.11646634833792431,0.5282158540190808,0.42646964672487686
0.06443600390350282,-0.056603802079452245,0.759738902253779,0.1301364454526981,0.14393635439336827,-0.032830223013298084,0.32442669272232494,-0.34036227304465366,0.27956812245319523,0.1542737428397606,0.19575218705072298,-0.13090727912040642,-0.15334813288316515,1.0,0.027524244453837415,0.28547649366869254,-0.019041355464505038,-0.11496156165784104,0.18940572726084182,-0.07162029322868244,0.15233287293128572,0.35114793815270773,-0.14718477090254933,-0.18500816541518034,-0.4415652819356871,0.05193138282732546,-0.05262529596219309,0.1255538337893881,0.141122143790663,-0.3208171638430407,0.29415038740970756,-0.06468735222289719,-0.04077528358379723
-0.04298160680009941,0.002527856462867589,0.05316711730492002,0.3040334900679062,0.27726462856816897,0.19983322777137205,0.16828320567130964,0.15369054584656552,0.20234558378149234,0.2149502343615086,0.22854480262102855,0.09375636747560044,0.12208180811862845,0.027524244453837415,1.0,0.10968781465798179,0.28177746655049923,0.053697092566575594,0.15826011883426297,0.21235950647905893,0.10747049070285791,0.2004388892853543,0.14093721312594457,0.1328607130303596,0.13821415433208675,0.20443195164273775,0.3184844372895376,0.23989519426764408,0.27916615991746974,0.37865746743649276,0.1854594002398203,0.44971083276532575,0.32454184562142063
-0.0183348599792869,-0.02025531672650013,0.3036319186283556,0.17927001653785318,0.18548601824882252,0.058273581460149264,0.07583279232660842,-0.09249210674418698,0.251701556063113,0.16152087001997606,0.1545928960117487,-0.013516614015035499,-0.05611122131853872,0.28547649366869254,0.10968781465798179,1.0,0.06230912794742089,-0.044831685952779615,0.10953747722455455,0.015508991693684566,0.049693908573434455,0.018777869440476134,-0.0981840170587108,-0.020349305844442143,-0.17457387633838387,0.08501743865367772,0.04279390704475263,0.022641419530584815,0.18383221862617652,-0.06113892622657394,0.16392097354531696,0.12387438159523563,0.09818793954094193
0.0035597296373240214,-0.020844124705483823,0.035268180181051136,0.3425776074605919,0.2522075323116256,0.24340770272699302,0.19741382783979297,0.18121721798766605,0.18622946189451708,0.2781649388204523,0.2647879834637841,0.1941067841979986,0.1856228400218957,-0.019041355464505038,0.28177746655049923,0.06230912794742089,1.0,0.11945577978729512,0.11789203387212285,0.2496498374111179,0.15183268029553668,0.15778565007390252,0.24648190789136773,0.2364327274241558,0.15841426297292213,0.20343417345283818,0.3614503703771258,0.2272035431295098,0.23835779421948758,0.42774551529736926,-0.008821981668044399,0.4731313651735898,0.34020662040386485
0.08780187914902689,-0.0022890053567062828,-0.0863028660057801,0.0890868131473951,0.11099487824868383,0.23285275033499292,0.08415100170150469,0.14224367291797055,0.005838044471409003,0.20752745251970492,0.05434390614648769,0.24931904230877514,0.08012479172373324,-0.11496156165784104,0.053697092566575594,-0.044831685952779615,0.11945577978729512,1.0,0.13499145887548708,0.1513823704195829,-0.07734851008151501,0.09361674501385427,0.2357716971919476,0.2686840686975584,0.25307975648366593,0.033695828779823585,0.06627134529078721,0.06693973474298774,0.11945216757554633,0.17321221712960877,-0.0030024144293720324,0.2854047691981711,0.17698188433388753
0.02001714277683118,-0.06956015390701373,0.14982860366380266,0.2629608715079425,0.3388388752952437,0.31801274093660714,0.2750533940300574,0.13571353661020472,0.28648128136271,0.31665660603793805,0.26343110013631066,0.11821812421232733,0.1040983102987247,0.18940572726084182,0.15826011883426297,0.10953747722455455,0.11789203387212285,0.13499145887548708,1.0,0.11854397492225222,-0.20354866890800877,0.2594871050192651,0.10059819066694989,0.17635975753569683,0.1485302905843676,0.13267721976590435,0.07190925625105074,0.22525725738270136,0.34597212943095923,0.13385500673533826,0.3436483686208095,0.35575654995200595,0.3130000365425086
-0.057871099107572196,0.022844727148377063,-0.03994719378851846,0.18438506952275718,0.2858462764008658,0.4701653396087517,0.21262499020023304,0.23424409103228333,0.1471271730971811,0.30947140716881305,0.21157647662144183,0.2919388373523756,0.3115917110630435,-0.07162029322868244,0.21235950647905893,0.015508991693684566,0.2496498374111179,0.1513823704195829,0.11854397492225222,1.0,0.1378308082048219,0.25881175027986303,0.32673816119339844,0.4031354258438432,0.3314747755291536,0.20775905246296436,0.23376553603246147,0.12839193664021292,0.2920149352749526,0.5844513875016422,0.09810637318719362,0.6654284479325994,0.4097628022021824
0.05691359640865209,0.05343718125779265,0.2480808334828046,0.2045796168468242,0.19750421247782088,0.1550874581952501,0.21320483391652237,0.060551467434388204,0.17572807064226395,0.257784831537823,0.20051743253323923,0.14300754437035837,0.15625408280854775,0.15233287293128572,0.10747049070285791,0.049693908573434455,0.15183268029553668,-0.07734851008151501,-0.20354866890800877,0.1378308082048219,1.0,0.19483321805504938,0.29274964908603535,0.19919401972053039,0.029006149602882884,0.02645951094069183,0.08817392493436897,0.1479291492993847,0.19516715140311822,0.06779700678056394,0.10118247813072725,0.22385572761940953,0.1798437060239103
0.008037635785338029,-0.02353235072600932,0.34420103498636745,0.30870293641636654,0.38390450737688864,0.45785495814941923,0.7632463955742707,0.0130985475336296,0.20788017807645454,0.3386637719730793,0.47622135042064107,0.14864339574526622,0.334084093238304,0.35114793815270773,0.2004388892853543,0.018777869440476134,0.15778565007390252,0.09361674501385427,0.2594871050192651,0.25881175027986303,0.19483321805504938,1.0,0.22074930798496675,0.22246998701539197,0.13502124896109663,0.14450056225701285,0.08265807694533685,0.2902564379809105,0.38990094693818345,0.1979665295910146,0.3409825145928681,0.5379751639849434,0.36928269178465656
0.10021657449083955,0.010242380732661779,-0.056678402785239626,0.22260942716689816,0.30051988638826577,0.40480328057032694,0.2142822398707141,0.4094001241261833,0.1979424138164707,0.481428415834522,0.16850998049725552,0.3396971994588154,0.3196495900330562,-0.14718477090254933,0.14093721312594457,-0.0981840170587108,0.24648190789136773,0.2357716971919476,0.10059819066694989,0.32673816119339844,0.29274964908603535,0.22074930798496675,1.0,0.5036442736803664,0.4562280768619098,0.07004703675741918,0.16814369292275724,0.1955697088080195,0.3072031264063554,0.35438671660467125,0.1762365306110354,0.5636360441296149,0.3934404564486662
0.06400046009274744,-0.013371792114769045,-0.13888759581505394,0.2824352174830385,0.3598756639267866,0.5917216722194838,0.2321941469492027,0.36425157728600016,0.1684245727222992,0.4946694506991478,0.17768573389715533,0.5328066621727303,0.49034704781436544,-0.18500816541518034,0.1328607130303596,-0.020349305844442143,0.2364327274241558,0.2686840686975584,0.17635975753569683,0.4031354258438432,0.19919401972053039,0.22246998701539197,0.5036442736803664,1.0,0.43423910031789054,0.06667555843241488,0.14160376374166536,0.14531843769744016,0.3701547584326568,0.39998026366619627,0.11584688944045729,0.6072559787249795,0.48161838739099
-0.005252871526845938,0.012508045120343685,-0.33148774955860355,0.11607562178976827,0.23592705312505402,0.39634959808330555,0.1100307239511146,0.475003863214601,0.09441963589653343,0.28223435233695027,0.101201969870193,0.23424307968812397,0.34612619012471324,-0.4415652819356871,0.13821415433208675,-0.17457387633838387,0.15841426297292213,0.25307975648366593,0.1485302905843676,0.3314747755291536,0.029006149602882884,0.13502124896109663,0.4562280768619098,0.43423910031789054,1.0,0.1310605611388109,0.19108012313142506,0.221803762658604,0.24515595475157964,0.6942666176754425,0.13985750462686866,0.7014391903551979,0.4124026194986365
-0.06858371519495288,0.028708553737545932,0.05215392995551438,0.11342443798704294,0.19010770539689875,0.17305906842934152,0.12101221011755267,0.11668872070274124,0.23448998151125544,0.15823848608033667,0.14741305190115844,0.022928765325218207,0.047135064339559656,0.05193138282732546,0.20443195164273775,0.08501743865367772,0.20343417345283818,0.033695828779823585,0.13267721976590435,0.20775905246296436,0.02645951094069183,0.14450056225701285,0.07004703675741918,0.06667555843241488,0.1310605611388109,1.0,0.39677366297604255,0.21178299514006546,0.19461981788779262,0.18269863318030444,0.15353664086580457,0.3158553099608926,0.18850303361073953
-0.015572971824212837,0.02864616646025847,-0.027726772377929438,0.12944441774896523,0.16035609336566956,0.13830996180964897,0.06362381478005798,0.17746345030562063,0.16469653789642497,0.1899820636163462,0.14499248647934604,0.10872718123113814,0.14222427297728962,-0.05262529596219309,0.3184844372895376,0.04279390704475263,0.3614503703771258,0.06627134529078721,0.07190925625105074,0.23376553603246147,0.08817392493436897,0.08265807694533685,0.16814369292275724,0.14160376374166536,0.19108012313142506,0.39677366297604255,1.0,0.3031287043029214,0.15717627674208332,0.3277170688268159,0.10845652031505146,0.39797780139867983,0.2104583022295545
0.15144772107556437,-0.04863857734359557,0.12868071000283904,0.2995382329535688,0.36253934754852757,0.25670407619718655,0.2667224107333156,0.18768712909607388,0.23230653047950933,0.34640846175896856,0.4450590119921408,0.16530541090207093,0.17926373816736998,0.1255538337893881,0.23989519426764408,0.022641419530584815,0.2272035431295098,0.06693973474298774,0.22525725738270136,0.12839193664021292,0.1479291492993847,0.2902564379809105,0.1955697088080195,0.14531843769744016,0.221803762658604,0.21178299514006546,0.3031287043029214,1.0,0.36252146518246436,0.21168851658515744,0.3948231023029098,0.4257030577859303,0.34243592204454854
-0.011753718183026228,-0.06494236109512262,0.2932644644518106,0.8494608360358176,0.9941424345028416,0.7501683518813734,0.549169793976863,0.5329124503910999,0.7098198465593136,0.8420677780053952,0.718156967061084,0.42235824090489904,0.3286113433903259,0.141122143790663,0.27916615991746974,0.18383221862617652,0.23835779421948758,0.11945216757554633,0.34597212943095923,0.2920149352749526,0.19516715140311822,0.38990094693818345,0.3072031264063554,0.3701547584326568,0.24515595475157964,0.19461981788779262,0.15717627674208332,0.36252146518246436,1.0,0.3151556045487156,0.6556264039866335,0.5562955433866866,0.921990267661943
-0.07205582135449899,0.017938241213035423,-0.22776871876905322,0.2225899851036927,0.3103117522203007,0.45569412909297885,0.1622814588331769,0.43387913147967144,0.12141663207901209,0.3067477482964534,0.17338929419299684,0.2904853879954398,0.3489159553070108,-0.3208171638430407,0.37865746743649276,-0.06113892622657394,0.42774551529736926,0.17321221712960877,0.13385500673533826,0.5844513875016422,0.06779700678056394,0.1979665295910146,0.35438671660467125,0.39998026366619627,0.6942666176754425,0.18269863318030444,0.3277170688268159,0.21168851658515744,0.3151556045487156,1.0,0.12161319284010458,0.7422444628857259,0.5554969002469284
0.008365809477290842,-0.04557348200325577,0.39821234608148237,0.47317456731514884,0.651768215957612,0.3658260286118117,0.3992166109884574,0.34205451413301274,0.6315302378412051,0.5932602628387812,0.5003938497761724,0.1445504855285372,0.11646634833792431,0.29415038740970756,0.1854594002398203,0.16392097354531696,-0.008821981668044399,-0.0030024144293720324,0.3436483686208095,0.09810637318719362,0.10118247813072725,0.3409825145928681,0.1762365306110354,0.11584688944045729,0.13985750462686866,0.15353664086580457,0.10845652031505146,0.3948231023029098,0.6556264039866335,0.12161319284010458,1.0,0.33203840077348057,0.5251920932355092
0.0036634773797409623,-0.009698110739779069,0.010188922618093989,0.42997727363749516,0.548144333424116,0.6888765103338502,0.4789390499092543,0.4333460890706021,0.3354558419630939,0.5925971802933176,0.4469084870906598,0.4585961532741856,0.5282158540190808,-0.06468735222289719,0.44971083276532575,0.12387438159523563,0.4731313651735898,0.2854047691981711,0.35575654995200595,0.6654284479325994,0.22385572761940953,0.5379751639849434,0.5636360441296149,0.6072559787249795,0.7014391903551979,0.3158553099608926,0.39797780139867983,0.4257030577859303,0.5562955433866866,0.7422444628857259,0.33203840077348057,1.0,0.6813842413632696
-0.019482777221543804,-0.047607828839846385,0.08934793040297373,0.7809734496326405,0.9151228693054747,0.8060780866941221,0.49704079459739564,0.6257422839950045,0.5819684174590355,0.8006920964899089,0.6402119410677671,0.5034100734945759,0.42646964672487686,-0.04077528358379723,0.32454184562142063,0.09818793954094193,0.34020662040386485,0.17698188433388753,0.3130000365425086,0.4097628022021824,0.1798437060239103,0.36928269178465656,0.3934404564486662,0.48161838739099,0.4124026194986365,0.18850303361073953,0.2104583022295545,0.34243592204454854,0.921990267661943,0.5554969002469284,0.5251920932355092,0.6813842413632696,1.0
